2.94484 0.83596 1.40743
 2.52341 0.580493     1.42
  2.0942 0.994849  1.43257
2.57677 0.72215 1.44513
2.43814 1.17003  1.4577
 2.83759 0.537075  1.47027
  1.9955 0.610216  1.48283
  2.5928 0.495597   1.4954
 2.22995 0.958824  1.50796
 2.48042 0.775965  1.52053
 2.30353 0.557316   1.5331
 2.18192 0.762347  1.54566
 2.04071 0.646955  1.55823
 2.69598 0.413984   1.5708
 2.63748 0.648804  1.58336
 2.18399 0.296856  1.59593
 2.62574 0.533725   1.6085
 2.32585 0.630241  1.62106
 2.19827 0.614857  1.63363
 2.67907 0.770261  1.64619
 2.24953 0.477428  1.65876
 2.07755 0.331718  1.67133
  2.86461 0.0347842   1.68389
 2.07797 0.435458  1.69646
  2.34252 -0.164305   1.70903
 2.57051 0.276239  1.72159
 2.26215 0.341282  1.73416
 2.25751 0.425721  1.74673
   2.15433 -0.0451206    1.75929
 1.96329 0.584943  1.77186
 2.28602 0.403377  1.78442
 2.38555 -0.26034  1.79699
 2.86219 0.485639  1.80956
 2.63624 0.267492  1.82212
 2.61655 -0.40054  1.83469
  2.69833 -0.162072   1.84726
 2.83332 0.373013  1.85982
 2.11328 0.267834  1.87239
 2.45016 0.175623  1.88496
  2.79913 -0.344599   1.89752
 2.75996 0.244004  1.91009
  2.45367 -0.191142   1.92265
  2.14257 -0.550067   1.93522
2.35195 0.12833 1.94779
   2.6991 -0.295896   1.96035
 2.13152 -0.28677  1.97292
  2.51466 -0.625392   1.98549
  1.95927 -0.101201   1.99805
 2.30208 -0.24845  2.01062
   2.52306 -0.0360979    2.02319
  2.00965 -0.718559   2.03575
  1.89753 -0.420634   2.04832
  2.12503 -0.803169   2.06088
2.68451 -0.6387 2.07345
 2.36246 -0.07697  2.08602
  2.54597 -0.170419   2.09858
  2.05003 -0.532805   2.11115
  2.36082 -0.656022   2.12372
  1.94756 -0.462771   2.13628
   1.7476 -0.941559   2.14885
 2.3084 -1.0059 2.16142
 1.93533 -0.77094  2.17398
 1.72383 -0.82376  2.18655
  2.55253 -0.748243   2.19911
  1.8686 -0.61224  2.21168
  2.34976 -0.557114   2.22425
  1.72985 -0.748292   2.23681
  2.18259 -0.372346   2.24938
  1.74887 -0.757133   2.26195
  1.95108 -0.736551   2.27451
  1.90289 -0.483232   2.28708
 1.8179 -1.0877 2.29965
  2.11368 -0.621306   2.31221
 1.79618 -0.38425  2.32478
  1.57669 -0.489746   2.33734
  1.42848 -0.994512   2.34991
  2.17969 -0.639789   2.36248
 1.50197 -1.14694  2.37504
   2.0901 -0.592402   2.38761
 1.79977 -1.42586  2.40018
  2.03993 -0.505415   2.41274
 1.78707 -1.29762  2.42531
  1.38803 -0.659704   2.43788
 1.65774 -1.44147  2.45044
  1.9125 -1.25516  2.46301
  1.36742 -0.763482   2.47558
 1.26928 -1.53647  2.48814
 1.97668 -1.14542  2.50071
  1.61813 -0.925958   2.51327
 1.74478 -1.51357  2.52584
 1.66444 -1.06843  2.53841
 1.47567 -1.06615  2.55097
 1.98151 -1.37077  2.56354
 1.24147 -1.21207  2.57611
  1.5761 -1.09226  2.58867
 1.62508 -1.09613  2.60124
 1.83705 -1.49419  2.61381
 1.08429 -1.67028  2.62637
  1.13316 -0.828886   2.63894
  1.1669 -1.28285   2.6515
  1.20999 -0.949503   2.66407
 1.77504 -1.43049  2.67664
 1.68914 -1.45456   2.6892
0.887886 -1.15051  2.70177
 1.60701 -1.56274  2.71434
 1.64192 -1.20452   2.7269
 1.00376 -1.53231  2.73947
   1.372 -1.65213  2.75204
 1.41085 -1.74982   2.7646
1.43229 -1.0864 2.77717
 1.09047 -1.67712  2.78973
 1.09965 -1.57032   2.8023
1.02764 -1.6632 2.81487
0.772758 -1.36927  2.82743
0.608663 -1.35433     2.84
0.952206 -1.53683  2.85257
 1.28331 -1.61865  2.86513
 1.17134 -1.67032   2.8777
 1.41697 -1.38485  2.89027
 1.28278 -1.25728  2.90283
0.760492 -1.25121   2.9154
0.430019 -1.30865  2.92796
 1.24333 -1.42675  2.94053
 1.01746 -1.34613   2.9531
0.750755 -1.45061  2.96566
 1.04414 -1.61122  2.97823
0.978264 -1.17541   2.9908
0.308473 -1.82805  3.00336
0.936388 -1.92067  3.01593
0.844671 -1.79961   3.0285
0.768555  -1.2896  3.04106
0.181412 -1.99114  3.05363
0.412224 -1.68908  3.06619
0.983136 -1.34069  3.07876
0.441843 -1.81631  3.09133
 0.95439 -1.33124  3.10389
 0.36349 -1.34606  3.11646
0.211397 -1.11483  3.12903
0.503461 -1.84286  3.14159
0.650522 -1.17088  3.15416
0.140851  -1.0952  3.16673
0.630686 -1.60406  3.17929
0.446908 -1.12855  3.19186
0.806904 -1.25709  3.20442
0.775922  -1.7612  3.21699
0.757718 -1.44082  3.22956
0.351845  -1.4955  3.24212
0.573933 -1.04809  3.25469
0.343831 -1.17009  3.26726
0.719719 -1.32372  3.27982
0.0240902  -1.04145   3.29239
0.263882 -1.09906  3.30496
0.409277 -1.33136  3.31752
0.420148 -1.18915  3.33009
0.204959 -1.69693  3.34265
-0.25706 -1.48397  3.35522
0.416544 -1.15356  3.36779
0.191416 -1.07024  3.38035
0.114601 -1.52468  3.39292
0.123918 -1.33386  3.40549
-0.397562   -1.3855   3.41805
-0.537075  -1.33802   3.43062
-0.0759325   -1.20882    3.44319
-0.102985   -1.0695   3.45575
-0.152077  -1.78155   3.46832
-0.617139  -1.37563   3.48088
-0.304627  -1.06312   3.49345
-0.260701    -1.231   3.50602
-0.323171  -1.71557   3.51858
-0.352792  -1.60312   3.53115
-0.0651506   -1.82301    3.54372
0.00713414   -1.25676    3.55628
-0.382009  -1.23753   3.56885
0.143606 -1.33229  3.58142
-0.799971  -1.74009   3.59398
-0.299487  -1.14692   3.60655
-0.699372  -1.55367   3.61911
-0.0178951   -1.13434    3.63168
-0.500655  -1.01467   3.64425
-0.134868  -1.30181   3.65681
-0.0583356  -0.775185    3.66938
-0.261865 -0.815967   3.68195
-0.513607  -1.36842   3.69451
-0.594102  -1.46952   3.70708
 -0.62662 -0.725236   3.71965
-0.146474 -0.776874   3.73221
-0.676499   -1.4633   3.74478
-0.388698 -0.852455   3.75734
-0.917985 -0.713252   3.76991
-0.232305 -0.841522   3.78248
-0.813482  -1.25614   3.79504
-0.681271  -1.01179   3.80761
 -1.06436 -0.934758   3.82018
-0.914743  -1.06307   3.83274
-0.377589 -0.871005   3.84531
-0.706629  -1.29781   3.85788
 -1.22225 -0.626449   3.87044
-1.15166 -1.10147  3.88301
-0.776402 -0.811417   3.89557
-0.790966 -0.764064   3.90814
-0.844428  -1.36421   3.92071
 -1.18045 -0.841683   3.93327
-1.09678  -1.3684  3.94584
-0.534245  -1.36002   3.95841
 -0.70434 -0.749239   3.97097
 -0.55861 -0.444827   3.98354
-1.06052 -1.14011  3.99611
-0.729654 -0.806391   4.00867
-0.575345 -0.635839   4.02124
-1.26404 -1.10005   4.0338
 -1.20655 -0.353515   4.04637
-0.840343 -0.316429   4.05894
 -1.33015 -0.720004    4.0715
-1.49571 -0.22893  4.08407
 -1.00948 -0.289466   4.09664
-0.722526 -0.415872    4.1092
 -1.37891 -0.929685   4.12177
 -1.47208 -0.925623   4.13434
 -1.51242 -0.445528    4.1469
-1.47444 -0.92368  4.15947
  -1.70119 -0.0819544    4.17204
 -1.60786 -0.846422    4.1846
 -1.09182 -0.523607   4.19717
  -1.65176 -0.0482868    4.20973
 -1.69403 -0.327181    4.2223
 -1.27984 -0.525414   4.23487
 -1.49451 -0.460182   4.24743
 -0.88642 -0.630163      4.26
 -1.61894 -0.285394   4.27257
 -1.38837 -0.794035   4.28513
  -1.0771 0.0080908    4.2977
-0.842494 -0.426364   4.31027
 -1.32661 -0.723892   4.32283
 -1.19776 -0.535302    4.3354
  -1.54104 -0.0130366    4.34796
-1.23076 0.200058  4.36053
 -1.83581 -0.324157    4.3731
-1.09087 0.124814  4.38566
-1.22019 0.080679  4.39823
-1.59679 0.310104   4.4108
-1.61911  0.18244  4.42336
-1.73499 0.263467  4.43593
 -1.87732 0.0694276    4.4485
 -1.77989 -0.395926   4.46106
 -1.80709 -0.228849   4.47363
  -1.891 0.140577  4.48619
-1.00903 0.465539  4.49876
 -1.03449 -0.343398   4.51133
 -1.70761 0.0942874   4.52389
-1.80029 0.236965  4.53646
-1.49702 0.259311  4.54903
-1.05124 0.515098  4.56159
-1.39867 0.250942  4.57416
-1.75899 0.478731  4.58673
 -1.35364 0.0384591   4.59929
-1.97325 0.337452  4.61186
-1.64472 0.755816  4.62442
 -1.47169 0.0550606   4.63699
-1.68889 0.275404  4.64956
-1.35234 0.579415  4.66212
-1.72956 0.367958  4.67469
-1.66648 0.652926  4.68726
-1.24063 0.189392  4.69982
-1.31643 0.258112  4.71239
 -1.15472 0.0413096   4.72496
-1.39861 0.902671  4.73752
-1.33062 0.396858  4.75009
-1.14947 0.627319  4.76265
-1.73983 0.375791  4.77522
-1.47994 0.223889  4.78779
-1.38086  1.06552  4.80035
-1.16857 0.731756  4.81292
-1.25048  1.18467  4.82549
-1.62429 0.594626  4.83805
-1.95706 0.319496  4.85062
-1.49005 0.305527  4.86319
-1.26511  0.61816  4.87575
-1.46172  1.17019  4.88832
-1.88632 0.842234  4.90088
-1.47606 0.590404  4.91345
-1.91114  1.34739  4.92602
 -1.7042 0.532953  4.93858
-1.33202  1.18435  4.95115
-0.975601  0.590238   4.96372
-1.76467  1.38915  4.97628
-1.16677  1.02185  4.98885
-1.91006  1.34754  5.00142
-1.17327   1.1727  5.01398
-0.979541   1.36176   5.02655
-1.10655 0.738291  5.03911
-1.7845 1.61207 5.05168
-1.63815 0.964182  5.06425
-1.77362  1.52257  5.07681
-1.58234  1.48298  5.08938
-0.912441  0.932859   5.10195
-1.74378  1.54361  5.11451
-0.985209   1.78692   5.12708
-1.12775  1.17029  5.13965
-1.37526  1.30807  5.15221
-1.47483  1.52826  5.16478
-1.65771  1.49726  5.17734
-1.39828  1.00042  5.18991
-1.1047 1.07836 5.20248
-0.87193  1.07797  5.21504
-1.5295  1.5679 5.22761
-1.19896  1.67557  5.24018
-0.771831   1.34122   5.25274
-1.5799 1.81855 5.26531
-1.17372  1.10992  5.27788
-1.46349  1.49209  5.29044
-1.50103   1.5664  5.30301
-1.21331  1.44278  5.31557
-0.982892   1.16058   5.32814
-1.15608  1.30179  5.34071
-0.822883   1.27999   5.35327
-0.903304   2.00179   5.36584
-0.70538  2.14595  5.37841
-1.50974  1.31806  5.39097
-1.36389  1.80192  5.40354
-1.41536  2.22198  5.41611
-0.912311   1.70117   5.42867
-0.791543   1.97043   5.44124
-1.06841  1.89008   5.4538
-0.880259   2.19152   5.46637
-1.21889  2.30886  5.47894
-1.04887  2.19454   5.4915
-1.30781  1.80496  5.50407
-0.999984   2.24858   5.51664
-0.434913   2.20521    5.5292
-0.519204    2.3243   5.54177
-0.69682  2.20631  5.55434
-0.688513   2.02464    5.5669
-0.715299   2.02729   5.57947
-1.24537  2.21287  5.59203
-0.655676   2.31287    5.6046
-1.09178  1.71158  5.61717
-0.43845  1.78388  5.62973
-0.460499   2.44742    5.6423
-0.508863   1.80206   5.65487
-1.04957  1.94567  5.66743
-1.0323  2.5355    5.68
-0.843431   2.14097   5.69257
-0.805052   1.87478   5.70513
-0.124653    2.3463    5.7177
-0.543435   1.92391   5.73027
-0.0925299    2.49352    5.74283
-0.712645   1.86997    5.7554
-0.340935   2.30137   5.76796
-0.730659   2.62603   5.78053
-0.312049   2.43858    5.7931
-0.106163   2.60883   5.80566
-0.868314   2.56098   5.81823
-0.256649   2.38922    5.8308
-0.0771262    2.57342    5.84336
-0.751998    2.1045   5.85593
-0.633091   2.71049    5.8685
-0.422961   2.01945   5.88106
-0.380848    2.2932   5.89363
-0.635563   2.50708   5.90619
0.156616  2.19437  5.91876
-0.585112   2.48507   5.93133
0.0840798   2.69177   5.94389
-0.275091   2.29297   5.95646
-0.345845   2.29635   5.96903
-0.525848   2.50937   5.98159
-0.137839   2.81859   5.99416
0.128946  2.80529  6.00673
-0.0500442    2.39141    6.01929
-0.272964    2.2296   6.03186
0.103723  2.18933  6.04442
-0.322462   2.25022   6.05699
0.0561413   2.70398   6.06956
-0.206934   2.44558   6.08212
-0.241375   2.82344   6.09469
-0.165469    2.2623   6.10726
0.575497   1.9762  6.11982
0.508166  2.26606  6.13239
0.411947  2.63141  6.14496
-0.205937   2.15964   6.15752
0.549345  2.94694  6.17009
0.660542  2.10287  6.18265
0.818494  2.19952  6.19522
0.517255  2.53043  6.20779
0.702965  2.46189  6.22035
0.611417   2.8898  6.23292
0.118112  2.40385  6.24549
0.10445 2.83735 6.25805
0.29872 2.67349 6.27062
0.532514   2.3472  6.28319
 0.6655 2.45708 6.29575
0.510328  2.71646  6.30832
0.0812236   2.53972   6.32088
0.292119  2.26616  6.33345
0.569678  2.68942  6.34602
0.80374 2.23068 6.35858
0.525026  2.21142  6.37115
0.627135  2.50425  6.38372
0.276179  2.33074  6.39628
1.06002 2.07855 6.40885
1.26222 2.85994 6.42142
0.584731  2.49856  6.43398
0.684521  2.15351  6.44655
1.20383 2.40812 6.45911
1.16095 2.64767 6.47168
0.539758  2.34601  6.48425
0.527404  2.38109  6.49681
1.41624 2.54946 6.50938
1.34209  2.0525 6.52195
1.29998 2.09649 6.53451
0.917367  2.24395  6.54708
1.07825 2.37975 6.55965
1.54008 2.66205 6.57221
0.682611  2.86848  6.58478
0.671107  1.92262  6.59734
1.54141 2.79208 6.60991
1.08478  1.9257 6.62248
0.909139  2.06127  6.63504
1.33562 2.64705 6.64761
1.19774 1.93319 6.66018
1.21949 2.25913 6.67274
1.61828 2.44229 6.68531
1.00805 2.39381 6.69788
1.50131 2.62344 6.71044
1.81411 1.88098 6.72301
1.25874 2.27397 6.73557
1.82762 2.14592 6.74814
 1.0224 2.69312 6.76071
1.81701 2.66548 6.77327
1.88491 1.94439 6.78584
1.07511 2.66905 6.79841
1.97564 2.54877 6.81097
1.03361 2.22385 6.82354
1.33754 1.89024 6.83611
1.33354 2.31617 6.84867
1.12928 2.42373 6.86124
1.46426 2.38301  6.8738
1.41969 2.51909 6.88637
 1.8304 2.18542 6.89894
1.79963 2.57574  6.9115
1.62868 2.24094 6.92407
 2.2119 1.59655 6.93664
2.16114  1.9363  6.9492
1.52001 1.65621 6.96177
 1.5659 2.34205 6.97434
2.02381 1.71091  6.9869
1.32013 1.88921 6.99947
2.22153 2.18998 7.01203
2.23701 1.48671  7.0246
2.00829 1.63464 7.03717
2.31269 1.58885 7.04973
2.27535 2.09877  7.0623
1.97079 1.68118 7.07487
2.26924 1.54251 7.08743
1.57085 1.59207     7.1
2.33581 1.80335 7.11257
1.95313 1.87781 7.12513
2.41801    2.17  7.1377
  2.481 1.68078 7.15026
1.72872 1.44898 7.16283
1.91709 1.50255  7.1754
2.20046 2.15311 7.18796
2.20347 1.58298 7.20053
1.98193  1.7132  7.2131
2.31213 1.67741 7.22566
2.28274 1.17314 7.23823
2.34076 1.75401  7.2508
2.55655 1.63387 7.26336
2.35038  1.3342 7.27593
2.15305 1.79563 7.28849
1.87865 1.83858 7.30106
2.04907 1.35406 7.31363
1.90985 1.64515 7.32619
1.76494 1.22898 7.33876
2.17028 1.10162 7.35133
2.14986 1.15368 7.36389
1.90594 1.69699 7.37646
 1.93263 0.909928  7.38903
2.32936 1.61939 7.40159
2.05664  1.3753 7.41416
2.36195 1.05339 7.42673
 2.6746 1.70287 7.43929
2.25764 1.01818 7.45186
  2.327 1.49902 7.46442
 2.32299 0.828743  7.47699
2.74938 1.65407 7.48956
2.14389 1.32938 7.50212
2.16399 0.88038 7.51469
2.35247 1.09031 7.52726
 2.48865 0.920614  7.53982
2.42458 1.47002 7.55239
 2.5708 1.54186 7.56496
2.90903 1.19042 7.57752
2.32043 1.32039 7.59009
2.25962 1.01291 7.60265
2.68344 1.10965 7.61522
2.48277 1.31274 7.62779
2.05417  1.0083 7.64035
2.28346 1.35031 7.65292
 2.00795 0.951242  7.66549
2.48685 1.13724 7.67805
2.40067 1.24938 7.69062
2.11615 1.08459 7.70319
 2.21349 0.980881  7.71575
1.99211 0.84778 7.72832
2.46027 1.04481 7.74088
 2.78082 0.723452  7.75345
 2.15951 0.302508  7.76602
 2.91983 0.926553  7.77858
 2.28748 0.682489  7.79115
 2.19104 0.348451  7.80372
 2.11074 0.106987  7.81628
 2.61526 0.777536  7.82885
   2.678 0.236918  7.84142
 2.78827 0.939649  7.85398
 2.72669 0.696408  7.86655
 2.64501 0.255727  7.87911
  2.08871 0.0787611   7.89168
2.85692   0.684 7.90425
 2.37766 0.197114  7.91681
 2.13611 0.716668  7.92938
 2.38232 0.678946  7.94195
 2.97136 0.731993  7.95451
 2.69584 0.331579  7.96708
 2.09843 0.656298  7.97965
  2.13585 -0.275534   7.99221
   2.00896 0.00731204    8.00478
   2.00841 -0.0581911    8.01734
   2.448 0.297502  8.02991
 2.55177 0.338437  8.04248
  2.39445 -0.132286   8.05504
  2.52766 -0.109971   8.06761
  2.41724 -0.368157   8.08018
 2.80814 0.190254  8.09274
  2.92311 -0.169754   8.10531
  2.12571 -0.275207   8.11788
  2.02518 -0.418161   8.13044
   1.9775 0.0149594   8.14301
  2.05202 -0.511506   8.15557
2.89165 0.15104 8.16814
  2.66332 -0.385399   8.18071
  2.45023 -0.521171   8.19327
 2.28902 0.111489  8.20584
  2.31698 -0.113533   8.21841
 2.17204 0.154171  8.23097
  2.00771 -0.724039   8.24354
   2.19003 -0.0355168    8.25611
    2.6581 -0.0751363    8.26867
   2.21414 -0.0110041    8.28124
  1.95503 -0.159071    8.2938
  2.73777 -0.494357   8.30637
   2.2953 -0.556446   8.31894
  2.70159 -0.879073    8.3315
  1.88725 -0.373332   8.34407
2.08976 -0.8959 8.35664
  2.06446 -0.873249    8.3692
  1.98452 -0.900975   8.38177
   2.6221 -0.140531   8.39434
  2.18963 -0.382125    8.4069
   2.2473 -0.716285   8.41947
  2.06594 -0.292659   8.43203
  2.20855 -0.397552    8.4446
  2.09394 -0.394087   8.45717
  2.19088 -0.780171   8.46973
   1.6855 -0.334766    8.4823
  1.82381 -0.492239   8.49487
 1.63187 -1.20943  8.50743
  1.61909 -0.507424      8.52
   1.8533 -0.286173   8.53257
 1.57784 -1.10567  8.54513
 1.80627 -0.66059   8.5577
   2.2483 -0.952258   8.57026
  1.74114 -0.793968   8.58283
  1.68131 -0.703825    8.5954
  1.46015 -0.632193   8.60796
  1.97765 -0.622382   8.62053
 1.9042 -1.0122  8.6331
 1.53885 -1.33868  8.64566
  1.84667 -0.512618   8.65823
   2.1379 -0.766192    8.6708
  1.74598 -0.948199   8.68336
  1.86528 -0.502399   8.69593
2.03095 -1.0693 8.70849
 1.70253 -0.94512  8.72106
 2.02379 -1.52688  8.73363
 1.90306 -1.11169  8.74619
 2.04187 -1.54225  8.75876
 1.78424 -1.20051  8.77133
 1.23012 -1.54772  8.78389
  1.96788 -0.843375   8.79646
 1.69473 -1.59616  8.80903
 1.56415 -1.31772  8.82159
 1.52748 -1.64048  8.83416
 2.0415 -1.1119 8.84672
  1.32656 -0.815559   8.85929
  1.45027 -0.984477   8.87186
 1.73587 -1.06483  8.88442
  1.09668 -0.794671   8.89699
  1.4984 -1.31559  8.90956
 1.40243 -1.25477  8.92212
1.88449 -1.5027 8.93469
 1.21137 -1.68968  8.94726
 1.37083 -1.03845  8.95982
  1.67887 -0.938224   8.97239
  1.4868 -1.30128  8.98495
 1.37364 -1.22326  8.99752
 1.73211 -1.65565  9.01009
 0.978285 -0.865965   9.02265
 1.29722 -1.51013  9.03522
0.949371 -1.71531  9.04779
 1.57458 -1.07609  9.06035
 1.13207 -1.26442  9.07292
 1.21186 -1.31723  9.08549
 1.63541 -1.36198  9.09805
0.648099 -1.84295  9.11062
 0.91513 -1.47728  9.12319
  1.08909 -0.943897   9.13575
1.26828 -1.3108 9.14832
 0.995524 -0.937653   9.16088
 0.99886 -1.41015  9.17345
0.596967 -1.83418  9.18602
0.732459 -1.90269  9.19858
0.444878 -1.90427  9.21115
0.789709 -1.48026  9.22372
0.998464 -1.40605  9.23628
0.701136 -1.36572  9.24885
0.541731 -1.48791  9.26142
0.354665 -1.18342  9.27398
0.601677 -1.21824  9.28655
 1.07251 -1.93649  9.29911
0.705906 -1.63106  9.31168
0.530032 -1.84701  9.32425
 0.931845 -0.993026   9.33681
 1.14301 -1.94263  9.34938
0.704284 -1.76607  9.36195
0.439559 -1.50364  9.37451
0.615577 -1.29591  9.38708
0.803195 -1.37638  9.39965
0.127575 -1.43878  9.41221
0.119584 -1.85678  9.42478
0.721503  -1.2737  9.43734
0.161344 -1.52869  9.44991
0.189172 -1.03549  9.46248
0.625282 -1.73166  9.47504
0.187979  -1.4054  9.48761
0.796158  -1.4467  9.50018
0.514799 -1.19851  9.51274
0.592271 -1.71378  9.52531
0.102092 -1.54058  9.53788
0.425962 -1.19888  9.55044
0.00359694   -1.07442    9.56301
0.308728  -1.9616  9.57557
0.313413   -1.154  9.58814
0.0303883  -1.60701   9.60071
0.130576 -1.22344  9.61327
0.0678542  -1.45969   9.62584
0.546678 -1.70256  9.63841
-0.233475  -1.27018   9.65097
0.471699 -1.70802  9.66354
 0.328515 -0.996329   9.67611
-0.033233  -1.67251   9.68867
-0.493894  -1.15135   9.70124
-0.521213  -1.73809    9.7138
0.0315132  -1.06472   9.72637
0.0123172  -1.52548   9.73894
-0.358749  -1.59197    9.7515
-0.347715 -0.976452   9.76407
0.0396168  -0.98515   9.77664
-0.458391 -0.912047    9.7892
-0.0385081   -1.75022    9.80177
-0.150202  -1.09038   9.81434
-0.771002  -1.67545    9.8269
0.0380808  -1.25043   9.83947
-0.0134576    -1.5934    9.85203
-0.68391 -1.02106   9.8646
-0.827384  -1.15762   9.87717
-0.482872  -1.13158   9.88973
-0.0841096   -1.67742     9.9023
0.0024547  -1.30186   9.91487
-0.124157  -1.29197   9.92743
-0.222583  -1.16615      9.94
-0.523504  -1.60536   9.95257
-1.01407 -1.63426  9.96513
-1.01294 -1.48934   9.9777
-0.749671  -1.41942   9.99026
 -1.06378 -0.939909   10.0028
-0.213589 -0.729854   10.0154
-0.623152  -1.60631    10.028
-0.887578 -0.888622   10.0405
-0.642924  -1.29135   10.0531
-0.227942  -1.16792   10.0657
-1.12455 -1.00849  10.0782
-0.557368  -1.19081   10.0908
-0.410901  -0.63056   10.1034
-0.887837 -0.918812   10.1159
 -1.09768 -0.841052   10.1285
-0.50685 -1.35862  10.1411
 -1.10135 -0.811712   10.1536
 -0.45785 -0.653897   10.1662
-1.27873 -1.18985  10.1788
-1.38408 -1.22582  10.1913
-1.25916 -1.30369  10.2039
 -1.26294 -0.501906   10.2165
-0.793168 -0.729785    10.229
-0.473736 -0.941392   10.2416
-0.612108  -1.17057   10.2542
-0.732292 -0.379954   10.2667
 -1.17467 -0.358939   10.2793
-0.644289  -0.85617   10.2919
-1.48087 -1.09653  10.3044
-0.694778 -0.987775    10.317
 -1.15509 -0.979136   10.3296
-0.651227 -0.547392   10.3421
 -1.11354 -0.547643   10.3547
-0.701784 -0.346002   10.3673
-1.58831 -0.57518  10.3798
-0.947721 -0.215056   10.3924
-0.838317  -0.92325    10.405
-0.827033  -0.23331   10.4175
 -1.40147 -0.601329   10.4301
 -1.05157 -0.218124   10.4427
-0.930759  -0.87878   10.4552
 -1.62352 -0.597235   10.4678
-0.892415 -0.867328   10.4804
-1.45617  0.02142  10.4929
  -1.51205 -0.0332993    10.5055
 -1.61158 -0.760573   10.5181
-0.960627 -0.226742   10.5306
 -1.48062 -0.772786   10.5432
 -0.87864 -0.534906   10.5558
-0.923594  -0.59431   10.5683
-1.67656 0.169567  10.5809
 -1.67458 -0.186785   10.5935
-1.39471  0.21724   10.606
 -1.41243 -0.722344   10.6186
 -1.02253 0.0297988   10.6311
-0.984746 -0.591742   10.6437
  -1.37843 -0.0352148    10.6563
-1.14565 0.355165  10.6688
-0.920133 -0.262526   10.6814
 -1.64611 -0.549092    10.694
 -1.71347 -0.335524   10.7065
 -1.01952 -0.117595   10.7191
 -1.40101 -0.491049   10.7317
-1.58988 -0.27465  10.7442
  -1.48609 -0.0122297    10.7568
 -1.51291 -0.204636   10.7694
-1.11467 0.187079  10.7819
-1.37182  0.20261  10.7945
